   5.00000	   0.00023	   0.00009	   0.00005	   0.00004	   0.00005	   0.00006	   0.00005	   0.00004	   0.00002	   0.00003	   0.00003	   0.00003	   0.00001	   0.00002	   0.00002	   0.00002	   0.00000	   0.00001	   0.00001	   0.00002	   0.00000	   0.00001	   0.00001	   0.00001	   0.00000	   0.00001	   0.00001	   0.00001	   0.00000	   0.00000	   0.00001	   0.00001	   0.00000	   0.00000	   0.00000	   0.00001
  15.00000	   0.00005	   0.00006	   0.00005	   0.00004	   0.00023	   0.00009	   0.00005	   0.00004	   0.00005	   0.00006	   0.00005	   0.00004	   0.00002	   0.00003	   0.00003	   0.00003	   0.00001	   0.00002	   0.00002	   0.00002	   0.00000	   0.00001	   0.00001	   0.00002	   0.00000	   0.00001	   0.00001	   0.00001	   0.00000	   0.00001	   0.00001	   0.00001	   0.00000	   0.00000	   0.00001	   0.00001
  25.00000	   0.00002	   0.00003	   0.00003	   0.00003	   0.00005	   0.00006	   0.00005	   0.00004	   0.00023	   0.00009	   0.00005	   0.00004	   0.00005	   0.00006	   0.00005	   0.00004	   0.00002	   0.00003	   0.00003	   0.00003	   0.00001	   0.00002	   0.00002	   0.00002	   0.00000	   0.00001	   0.00001	   0.00002	   0.00000	   0.00001	   0.00001	   0.00001	   0.00000	   0.00001	   0.00001	   0.00001
  35.00000	   0.00001	   0.00002	   0.00002	   0.00002	   0.00002	   0.00003	   0.00003	   0.00003	   0.00005	   0.00006	   0.00005	   0.00004	   0.00023	   0.00009	   0.00005	   0.00004	   0.00005	   0.00006	   0.00005	   0.00004	   0.00002	   0.00003	   0.00003	   0.00003	   0.00001	   0.00002	   0.00002	   0.00002	   0.00000	   0.00001	   0.00001	   0.00002	   0.00000	   0.00001	   0.00001	   0.00001
  45.00000	   0.00000	   0.00001	   0.00001	   0.00002	   0.00001	   0.00002	   0.00002	   0.00002	   0.00002	   0.00003	   0.00003	   0.00003	   0.00005	   0.00006	   0.00005	   0.00004	   0.00023	   0.00009	   0.00005	   0.00004	   0.00005	   0.00006	   0.00005	   0.00004	   0.00002	   0.00003	   0.00003	   0.00003	   0.00001	   0.00002	   0.00002	   0.00002	   0.00000	   0.00001	   0.00001	   0.00002
  55.00000	   0.00000	   0.00001	   0.00001	   0.00001	   0.00000	   0.00001	   0.00001	   0.00002	   0.00001	   0.00002	   0.00002	   0.00002	   0.00002	   0.00003	   0.00003	   0.00003	   0.00005	   0.00006	   0.00005	   0.00004	   0.00023	   0.00009	   0.00005	   0.00004	   0.00005	   0.00006	   0.00005	   0.00004	   0.00002	   0.00003	   0.00003	   0.00003	   0.00001	   0.00002	   0.00002	   0.00002
  65.00000	   0.00000	   0.00001	   0.00001	   0.00001	   0.00000	   0.00001	   0.00001	   0.00001	   0.00000	   0.00001	   0.00001	   0.00002	   0.00001	   0.00002	   0.00002	   0.00002	   0.00002	   0.00003	   0.00003	   0.00003	   0.00005	   0.00006	   0.00005	   0.00004	   0.00023	   0.00009	   0.00005	   0.00004	   0.00005	   0.00006	   0.00005	   0.00004	   0.00002	   0.00003	   0.00003	   0.00003
  75.00000	   0.00000	   0.00000	   0.00001	   0.00001	   0.00000	   0.00001	   0.00001	   0.00001	   0.00000	   0.00001	   0.00001	   0.00001	   0.00000	   0.00001	   0.00001	   0.00002	   0.00001	   0.00002	   0.00002	   0.00002	   0.00002	   0.00003	   0.00003	   0.00003	   0.00005	   0.00006	   0.00005	   0.00004	   0.00023	   0.00009	   0.00005	   0.00004	   0.00005	   0.00006	   0.00005	   0.00004
  85.00000	   0.00000	   0.00000	   0.00000	   0.00001	   0.00000	   0.00000	   0.00001	   0.00001	   0.00000	   0.00001	   0.00001	   0.00001	   0.00000	   0.00001	   0.00001	   0.00001	   0.00000	   0.00001	   0.00001	   0.00002	   0.00001	   0.00002	   0.00002	   0.00002	   0.00002	   0.00003	   0.00003	   0.00003	   0.00005	   0.00006	   0.00005	   0.00004	   0.00023	   0.00009	   0.00005	   0.00004
