   5.00000	   0.14156
  15.00000	   0.21156
  25.00000	   0.27685
  35.00000	   0.26275
  45.00000	   0.21366
  55.00000	   0.16449
  65.00000	   0.12334
  75.00000	   0.09207
  85.00000	   0.06945
