   5.00000	   0.08366
  15.00000	   0.13023
  25.00000	   0.21200
  35.00000	   0.31438
  45.00000	   0.35753
  55.00000	   0.31438
  65.00000	   0.21200
  75.00000	   0.13023
  85.00000	   0.08366
